samian_id,samian_label,samian_alt_labels,samian_lat,samian_lon,samian_earliest_year,samian_latest_year,samian_q_interval,samian_unc_start_years,samian_unc_end_years,pleiades_id,pleiades_uri,pleiades_label,pleiades_alt_labels,pleiades_lat,pleiades_lon,pleiades_earliest_year,pleiades_latest_year,pleiades_location_precision,pleiades_max_accuracy_m,distance_km,distance_eff_km,geo_score,geo_factor,string_score,string_mode,time_score,w_geo,w_str,w_time,geo_contrib,string_contrib,time_contrib,final_score,geo_rel,string_rel,time_rel,rank,confidence,samian_q_start,samian_q_end,samian_unc_interval_years
42,Burghöfe,Summuntorium,48.659999,10.84333,56,82,0.605,9,9,118986,https://pleiades.stoa.org/places/118986,Summuntorium,Summuntorium|Turenberc,48.6503594,10.8212809,-30.0,640.0,precise,20.0,1.9421698791942041,1.9221698791942041,0.9083654585568927,0.9083654585568927,0.97,alt-label,0.605,0.25,0.65,0.1,0.22709136463922316,0.6305,0.0605,0.9180913646392231,0.24735159635061146,0.6867508227220542,0.0658975809273343,1,high,,,
43,Burladingen,,48.283332,9.116666,62,94,0.335,21,28,118618,https://pleiades.stoa.org/places/118618,Burladingen,,48.289167,9.115248,-30.0,300.0,precise,10.0,0.6572514690544772,0.6472514690544772,0.9681554909557539,0.9681554909557539,1.0,label-label,0.335,0.25,0.65,0.1,0.24203887273893848,0.65,0.0335,0.9255388727389385,0.2615112988422357,0.7022935709620289,0.03619513019573534,1,high,,,
44,Butzbach,,50.439681,8.665183,78,110,0.276,25,32,108839,https://pleiades.stoa.org/places/108839,Butzbach,,50.437104,8.6735,-30.0,300.0,precise,10.0,0.6550214558455315,0.6450214558455315,0.9682634469508817,0.9682634469508817,1.0,label-label,0.276,0.25,0.65,0.1,0.24206586173772043,0.65,0.027600000000000003,0.9196658617377204,0.2632106635776758,0.7067784366506948,0.030010899771629504,1,high,,,
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89130,https://pleiades.stoa.org/places/89130,Cadder,,55.921359,-4.213507,-30.0,300.0,precise,10.0,0.6923202871609605,0.6823202871609605,0.9664593749693401,0.9664593749693401,1.0,label-label,0.62,0.25,0.65,0.1,0.24161484374233502,0.65,0.062,0.9536148437423351,0.25336732678588514,0.6816169067263689,0.06501576648774594,1,high,,,
46,Caerhûn,Kanovium/Conovium,53.216667,-3.833333,52,82,0.612,13,8,79542,https://pleiades.stoa.org/places/79542,Kanovium/Conovium,Caerhun|Caerhûn|Canovium|Canubium|Conovium|Kanovium,53.21599915,-3.8341202,-30.0,640.0,precise,20.0,0.09089576347354088,0.07089576347354087,0.996461487170809,0.996461487170809,0.97,label-alt,0.612,0.25,0.65,0.1,0.24911537179270224,0.6305,0.061200000000000004,0.9408153717927022,0.26478667256256516,0.6701633698847804,0.06504995755265436,1,high,,,
47,Caerleon,,51.60952,-2.95378,68,96,0.388,18,20,79532,https://pleiades.stoa.org/places/79532,Isca Silurum,Caerleon|Isca|Isca Augusta|Isca Silurum,51.610323,-2.955263,-30.0,640.0,precise,5.0,0.13586646353810017,0.13086646353810016,0.9934780377463254,0.9934780377463254,0.97,label-alt,0.388,0.25,0.65,0.1,0.24836950943658134,0.6305,0.0388,0.9176695094365812,0.27065245917244435,0.6870665239679873,0.042281016859568456,1,high,,,
48,Caernarfon,,53.137619,-4.265485,61,88,0.645,9,8,644273898,https://pleiades.stoa.org/places/644273898,Segontium: Roman Bath House,,53.1365316,-4.2657779,43.0,410.0,precise,20.0,0.12248193785167294,0.10248193785167294,0.994889008897231,0.34821115311403084,0.15,label-label,0.645,0.25,0.65,0.1,0.08705278827850771,0.0975,0.0645,0.24905278827850771,0.3495354895652057,0.3914832701690892,0.2589812402657051,1,low,,,
49,Caersws,,52.5167,-3.444389,63,87,0.463,14,12,79363,https://pleiades.stoa.org/places/79363,Caersws,,52.517244,-3.4313275,-30.0,640.0,precise,10.0,0.8858758772069104,0.8758758772069104,0.957151307601149,0.957151307601149,1.0,label-label,0.463,0.25,0.65,0.1,0.23928782690028724,0.65,0.04630000000000001,0.9355878269002873,0.2557620140196522,0.6947503818572828,0.049487604123064924,1,high,,,
5,Alcester,,52.21667,-1.866667,139,176,0.853,4,5,79288,https://pleiades.stoa.org/places/79288,Alauna,Alauna|Alcester,52.245772,-1.885446,-30.0,640.0,precise,10000.0,3.4795628129601486,0.0,1.0,1.0,0.97,label-alt,0.853,0.25,0.65,0.1,0.25,0.6305,0.0853,0.9658,0.25885276454752537,0.6528266721888589,0.08832056326361566,1,high,,,
50,Caerwent,,51.616661,-2.766666,118,149,0.133,42,47,122572946,https://pleiades.stoa.org/places/122572946,Walls of Caerwent (Venta Silurum),Walls of Caerwent (Venta Silurum),51.61109127702959,-2.7684531190638837,,,precise,20.0,0.6314990282557918,0.6114990282557918,0.9698877348868893,0.5334382541877891,0.35,label-label,0.0,0.25,0.65,0.1,0.13335956354694728,0.22749999999999998,0.0,0.36085956354694726,0.3695608403339362,0.6304391596660638,0.0,1,low,,,
51,Camelon,Colani(c)a?,56.008213,-3.82374,109,137,0.137,39,40,89148,https://pleiades.stoa.org/places/89148,Colani(c)a?,,56.008168892359684,-3.8249614810307304,,,precise,5.0,0.07609320605118762,0.07109320605118762,0.9964516500231382,0.9964516500231382,0.97,alt-label,0.0,0.25,0.65,0.1,0.24911291250578455,0.6305,0.0,0.8796129125057845,0.2832074301821329,0.7167925698178671,0.0,1,high,,,
52,Camulodunum,,51.883335,0.899999,38,67,0.639,7,10,79393,https://pleiades.stoa.org/places/79393,Col. Camulodunum,Col. Camulodunum|Colchester,51.89007402644582,0.9010877626743472,-30.0,640.0,precise,10.0,0.7530630257664802,0.7430630257664802,0.9635285584084854,0.8189992746472127,0.65,label-label,0.639,0.25,0.65,0.1,0.20474981866180317,0.42250000000000004,0.0639,0.6911498186618031,0.29624520347590855,0.6113001676221806,0.09245462890191086,1,medium,,,
53,Cap de Creus,,42.316665,3.316666,49,86,0.763,9,5,246578,https://pleiades.stoa.org/places/246578,Puig de S. Andreu,,42.006802981609,3.078698338655424,-550.0,640.0,precise,20.0,39.64679588354731,39.62679588354731,0.13788437681583066,0.07583640724870687,0.35,label-label,0.763,0.25,0.65,0.1,0.018959101812176717,0.22749999999999998,0.0763,0.3227591018121767,0.058740719334414285,0.7048600604062566,0.23639922025932916,1,low,,,
54,Cap Drammont,,43.416667,6.849999,40,75,0.637,14,7,159311,https://pleiades.stoa.org/places/159311,Untitled,,43.435929,6.706223,-30.0,640.0,precise,10000.0,11.806737093278823,1.806737093278823,0.9136233751354988,0.31976818129742457,0.15,label-label,0.637,0.25,0.65,0.1,0.07994204532435614,0.0975,0.0637,0.24114204532435615,0.33151433719004675,0.40432600573182653,0.2641596570781267,1,low,,,
55,Cappuck,,55.480972,-2.476309,140,175,0.424,21,21,104728999,https://pleiades.stoa.org/places/104728999,Cappuck,,55.483865427843966,-2.483926232898142,-30.0,300.0,precise,20.0,0.5778188091715569,0.5578188091715569,0.9724944208136104,0.9724944208136104,1.0,label-label,0.424,0.25,0.65,0.1,0.2431236052034026,0.65,0.0424,0.9355236052034026,0.25987971212179345,0.6947980749867624,0.04532221289144419,1,high,,,
56,Cardean,,56.600624,-3.158179,73,98,0.819,4,4,89297,https://pleiades.stoa.org/places/89297,Tameia?,Cardean|Tameia,56.625325,-3.14319,-30.0,300.0,precise,10000.0,2.8957176065606514,0.0,1.0,1.0,0.97,label-alt,0.819,0.25,0.65,0.1,0.25,0.6305,0.0819,0.9623999999999999,0.2597672485453034,0.6551330008312551,0.0850997506234414,1,high,,,
57,Cardiff,,51.483333,-3.183333,53,83,0.668,10,7,79706,https://pleiades.stoa.org/places/79706,Tamion?,Caerdydd|Cardiff|Tamion,51.4817495,-3.1809505,-30.0,640.0,precise,100.0,0.24129243419653454,0.14129243419653453,0.9929602740692062,0.9929602740692062,0.97,label-alt,0.668,0.25,0.65,0.1,0.24824006851730154,0.6305,0.06680000000000001,0.9455400685173014,0.26253786252185596,0.6668146818872362,0.07064745559090785,1,high,,,
58,Carlisle,,54.891,-2.9439,64,91,0.501,13,14,89234,https://pleiades.stoa.org/places/89234,Luguvalium,Luguvalium,54.896035,-2.9376685,-30.0,640.0,precise,10.0,0.6872025855762931,0.6772025855762931,0.9667067091462932,0.3383473482012026,0.15,label-label,0.501,0.25,0.65,0.1,0.08458683705030065,0.0975,0.050100000000000006,0.23218683705030066,0.36430504900661476,0.41992044527002076,0.2157745057233645,1,low,,,
59,Carmarthen,,51.859165,-4.311666,64,91,0.559,10,12,780447856,https://pleiades.stoa.org/places/780447856,Carmarthen,,51.856364,-4.3036461,43.0,410.0,precise,5.0,0.6327377099379479,0.6277377099379479,0.9691005695835904,0.9691005695835904,1.0,label-label,0.559,0.25,0.65,0.1,0.2422751423958976,0.65,0.055900000000000005,0.9481751423958977,0.2555172895417869,0.6855273576963288,0.058955352761884273,1,high,,,
6,Ardoch,,56.267341,-3.876161,138,165,0.75,4,7,89096,https://pleiades.stoa.org/places/89096,Alauna,Alauna|Ardoch|Litana,56.267777921029705,-3.875516376749088,,,precise,20.0,0.06280720425650159,0.042807204256501585,0.9978619287247537,0.9978619287247537,0.97,label-alt,0.0,0.25,0.65,0.1,0.2494654821811884,0.6305,0.0,0.8799654821811884,0.2834946224968202,0.7165053775031797,0.0,1,high,,,
60,Carnuntum,Bad Deutsch Altenburg,48.133335,16.899999,163,196,0.17,40,44,128376,https://pleiades.stoa.org/places/128376,Carnuntum,Carnunto|Carnuntum|Carnvnto,48.113346,16.867891,-30.0,640.0,precise,10.0,3.258859927631017,3.2488599276310173,0.8500645455993336,0.8500645455993336,1.0,label-label,0.17,0.25,0.65,0.1,0.2125161363998334,0.65,0.017,0.8795161363998335,0.24162846775016103,0.7390427225823017,0.019328809667537125,1,high,,,
61,Carrawburgh,,55.035053,-2.222198,143,179,0.279,31,35,89128,https://pleiades.stoa.org/places/89128,*Brocolitia,Brocolitia|Brocolitia Roman fort|Carrawburgh,55.0345957013026,-2.222179461541358,-30.0,640.0,precise,5.0,0.05086308592638662,0.045863085926386625,0.9977094729733654,0.9977094729733654,0.97,label-alt,0.279,0.25,0.65,0.1,0.24942736824334136,0.6305,0.027900000000000005,0.9078273682433413,0.27475198145434504,0.6945153033004792,0.03073271524517585,1,high,,,
62,Carriden,,56.010086,-3.563143,135,180,0.5,0,0,89246,https://pleiades.stoa.org/places/89246,Mumrills,,55.996389,-3.736279,-30.0,300.0,precise,100.0,10.871815328204056,10.771815328204056,0.5835700597088761,0.20424952089810663,0.15,label-label,0.5,0.25,0.65,0.1,0.05106238022452666,0.0975,0.05,0.19856238022452666,0.2571603954726333,0.4910295690943611,0.2518100354330057,1,low,,,
63,Carvoran,Magnis,54.9849,-2.5244,63,88,0.819,4,4,89238,https://pleiades.stoa.org/places/89238,Magnis,Carvoran|Magna|Magnis,54.98482930525684,-2.524275984279248,,,precise,20.0,0.011153590849014725,0.0,1.0,1.0,0.97,label-alt,0.0,0.25,0.65,0.1,0.25,0.6305,0.0,0.8805,0.2839295854628052,0.7160704145371948,0.0,1,high,,,
64,Carzield,,55.112419,-3.630598,141,168,0.56,11,10,109408874,https://pleiades.stoa.org/places/109408874,Carzield,,55.11979,-3.61866,-30.0,300.0,precise,5.0,1.1172020451138076,1.1122020451138077,0.9459078713465264,0.9459078713465264,1.0,label-label,0.56,0.25,0.65,0.1,0.2364769678366316,0.65,0.05600000000000001,0.9424769678366317,0.2509100762212179,0.6896720261419381,0.05941789763684391,1,high,,,
65,Castell Collen,,52.247577,-3.391672,60,90,0.5,0,0,79378,https://pleiades.stoa.org/places/79378,Castell Collen,,52.25582983216876,-3.3841679292132127,-30.0,640.0,precise,20.0,1.0502701899556472,1.0302701899556472,0.949790818678569,0.949790818678569,1.0,label-label,0.5,0.25,0.65,0.1,0.23744770466964224,0.65,0.05,0.9374477046696423,0.2532916806845445,0.6933720107929229,0.05333630852253253,1,high,,,
66,Castlecary,,55.983333,-3.95,135,170,0.32,27,28,89138,https://pleiades.stoa.org/places/89138,Castlecary,,55.98230092221129,-3.940533989296284,,,precise,20.0,0.5999322757441307,0.5799322757441306,0.971419753895034,0.971419753895034,1.0,label-label,0.0,0.25,0.65,0.1,0.2428549384737585,0.65,0.0,0.8928549384737585,0.2719982026295262,0.7280017973704738,0.0,1,high,,,
67,Castledykes,,55.983333,-3.95,121,153,0.179,38,39,89321,https://pleiades.stoa.org/places/89321,Westerwood,,55.97017582839428,-3.9913631212794494,-30.0,300.0,precise,10.0,2.960275466962881,2.9502754669628812,0.8628505538984563,0.3019976938644597,0.15,label-label,0.179,0.25,0.65,0.1,0.07549942346611492,0.0975,0.0179,0.1908994234661149,0.39549319791170684,0.510740149078064,0.09376665301022918,1,low,,,
68,Castleford,,53.71667,-1.35,94,123,0.152,37,38,337037056,https://pleiades.stoa.org/places/337037056,"Roman Bath House, Castleford",,53.7275533,-1.355033,43.0,410.0,precise,20.0,1.254657611678705,1.234657611678705,0.9401339812935933,0.5640803887761561,0.4,label-label,0.152,0.25,0.65,0.1,0.14102009719403902,0.26,0.0152,0.416220097194039,0.33881136001055806,0.6246694999900251,0.036519139999416854,1,medium,,,
69,Castleshaw,,53.583332,-2.003055,80,110,0.5,0,0,79656,https://pleiades.stoa.org/places/79656,Rigodounon?,Castleshaw Roman Fort|Rigodounon|Ῥιγόδουνον,53.58322772685001,-2.0032045483526626,-30.0,300.0,precise,100.0,0.01522794905471467,0.0,1.0,0.6688333333333333,0.46883333333333327,label-alt,0.5,0.25,0.65,0.1,0.16720833333333332,0.30474166666666663,0.05,0.52195,0.3203531628189162,0.5838522208385221,0.09579461634256155,1,medium,,,
7,Arnsburg,,50.487393,8.784294,72,100,0.662,8,9,118575,https://pleiades.stoa.org/places/118575,Arnsburg,,50.48771489393273,8.784437503705496,-30.0,300.0,precise,20.0,0.037205025968531716,0.017205025968531715,0.9991401186116422,0.9991401186116422,1.0,label-label,0.662,0.25,0.65,0.1,0.24978502965291055,0.65,0.06620000000000001,0.9659850296529107,0.2585806425412836,0.6728882747112058,0.0685310827475105,1,high,,,
70,Catterick,,54.37542,-1.63328,115,148,0.126,46,51,89143,https://pleiades.stoa.org/places/89143,Cataractonium,Cataractonium|Catterick,54.38719539682952,-1.6547101467230965,,,precise,100.0,1.9079823729909,1.8079823729909,0.9135664910737546,0.9135664910737546,0.97,label-alt,0.0,0.25,0.65,0.1,0.22839162276843866,0.6305,0.0,0.8588916227684387,0.26591436767338705,0.7340856323266128,0.0,1,high,,,
71,Catterick North,,54.385871,-1.661204,70,100,0.5,0,0,89143,https://pleiades.stoa.org/places/89143,Cataractonium,Cataractonium|Catterick,54.38719539682952,-1.6547101467230965,,,precise,100.0,0.4455230755898754,0.3455230755898754,0.9828722232748777,0.816275381429786,0.6305,label-alt,0.0,0.25,0.65,0.1,0.2040688453574465,0.409825,0.0,0.6138938453574465,0.3324171546932925,0.6675828453067074,0.0,1,medium,,,
72,Charterhouse-on-Mendip,,51.298175,-2.716521,65,90,0.5,0,0,79534,https://pleiades.stoa.org/places/79534,Ischalis?,Charterhouse Roman Town|Ischalis,51.30042082353328,-2.714099249062613,43.0,410.0,precise,20.0,0.30118354058559976,0.28118354058559974,0.9860391916661958,0.5319681439039126,0.33949999999999997,label-alt,0.5,0.25,0.65,0.1,0.13299203597597814,0.22067499999999998,0.05,0.40366703597597814,0.3294597381587839,0.5466758004315521,0.12386446140966402,1,medium,,,
73,Chelmsford,,51.733329,0.483333,60,85,0.5,0,0,79364,https://pleiades.stoa.org/places/79364,Caesaromagus,Caesaromagus,51.735893,0.469629,-30.0,640.0,precise,10.0,0.9858337785924628,0.9758337785924628,0.9523795002294965,0.33333282508032375,0.15,label-label,0.5,0.25,0.65,0.1,0.08333320627008094,0.0975,0.05,0.23083320627008092,0.36101047859023755,0.4223829039827244,0.21660661742703816,1,low,,,
74,Chester,Deva,53.191469,-2.893943,65,92,0.455,15,15,79420,https://pleiades.stoa.org/places/79420,Deva,Deva,53.1914685,-2.8939424999999996,-30.0,640.0,precise,100.0,6.481281008742901e-05,0.0,1.0,1.0,0.97,alt-label,0.455,0.25,0.65,0.1,0.25,0.6305,0.045500000000000006,0.9259999999999999,0.2699784017278618,0.6808855291576674,0.049136069114470854,1,high,,,
75,Chester-le-Street,Cocangis,54.849998,-1.566666,154,194,0.751,5,10,89146,https://pleiades.stoa.org/places/89146,‘Cocanges’/‘Concangios’,Chester-le-Street|Cocanges|Concangios,54.855844,-1.571925,-30.0,640.0,precise,5.0,0.7320437012161688,0.7270437012161688,0.964300621399932,0.964300621399932,0.97,label-alt,0.751,0.25,0.65,0.1,0.241075155349983,0.6305,0.0751,0.946675155349983,0.25465457077603165,0.6660151546566213,0.07933027456734697,1,high,,,
76,Chesterfield,,53.25,-1.416666,65,90,0.5,0,0,79593,https://pleiades.stoa.org/places/79593,Mansfield Woodhouse,,53.169039,-1.18143,-30.0,640.0,precise,10.0,18.06774402346808,18.05774402346808,0.405397504280486,0.1418891264981701,0.15,label-label,0.5,0.25,0.65,0.1,0.03547228162454252,0.0975,0.05,0.18297228162454254,0.1938669688632474,0.5328675968531076,0.2732654342836449,1,low,,,
77,Chesterholm-Vindolanda,,54.991588,-2.359504,116,148,0.13,44,49,89313,https://pleiades.stoa.org/places/89313,Vindolanda,Vindolanda,54.99130261868098,-2.360222233052599,43.0,410.0,precise,20.0,0.055733831711738166,0.03573383171173816,0.9982149035976492,0.8484826680580019,0.65,label-label,0.13,0.25,0.65,0.1,0.21212066701450047,0.42250000000000004,0.013000000000000001,0.6476206670145005,0.3275384462209434,0.6523880745617714,0.02007347921728527,1,medium,,,
78,Chesters,,55.016666,-2.15,152,188,0.436,19,22,89144,https://pleiades.stoa.org/places/89144,Cilurnum,Chesters|Chesters Roman fort|Cilurnum,55.025894330381306,-2.139749505632937,-30.0,640.0,precise,20.0,1.2165232344788228,1.1965232344788228,0.9419282625379876,0.9419282625379876,0.97,label-alt,0.436,0.25,0.65,0.1,0.2354820656344969,0.6305,0.0436,0.9095820656344968,0.2588904009120186,0.6931754965509157,0.047934102537065704,1,high,,,
79,Cirencester,Korinion/Cironium,51.733329,-1.983332,54,82,0.179,33,35,79549,https://pleiades.stoa.org/places/79549,Korinion/Cironium,Cirencester|Cironium|Corinium Dobunnorum|Korinion,51.711380000000005,-1.971806,-30.0,640.0,precise,100.0,2.5665087181689583,2.4665087181689582,0.8839759382329413,0.8839759382329413,0.97,label-alt,0.179,0.25,0.65,0.1,0.22099398455823532,0.6305,0.0179,0.8693939845582352,0.2541931373846909,0.7252178082648865,0.02058905435042263,1,high,,,
8,Arras,Nemetacum,50.283332,2.783333,150,185,0.5,0,0,109194,https://pleiades.stoa.org/places/109194,Nemetacum,Arras|Nemetacum|Nemetocenna,50.2927655,2.778586,-330.0,640.0,precise,10.0,1.1018415056147843,1.0918415056147843,0.9468713214012399,0.9468713214012399,0.97,label-alt,0.5,0.25,0.65,0.1,0.23671783035030997,0.6305,0.05,0.91721783035031,0.2580824560070982,0.6874048662564651,0.054512677736436574,1,high,,,
80,Colchester,,51.883338,0.899999,52,81,0.258,27,28,79393,https://pleiades.stoa.org/places/79393,Col. Camulodunum,Col. Camulodunum|Colchester,51.89007402644582,0.9010877626743472,-30.0,640.0,precise,10.0,0.752731087281795,0.742731087281795,0.9635445501516733,0.9635445501516733,0.97,label-alt,0.258,0.25,0.65,0.1,0.24088613753791832,0.6305,0.025800000000000003,0.8971861375379183,0.2684907038342839,0.7027527216707055,0.028756574495010633,1,high,,,
81,Corbridge,Coriosopitum/Coria,54.97365,-2.01798,118,153,0.171,40,46,89152,https://pleiades.stoa.org/places/89152,*Coriosopitum/Coria,Corbridge|Coria|Coriosopitum|Corstopitum,54.978189383176726,-2.029291531137658,-30.0,640.0,precise,20.0,0.8808380094313234,0.8608380094313234,0.9578712539689348,0.9578712539689348,0.97,label-alt,0.171,0.25,0.65,0.1,0.2394678134922337,0.6305,0.0171,0.8870678134922336,0.2699543483034178,0.7107686587317713,0.01927699296481093,1,high,,,
82,Cramond,,55.966667,-3.299999,138,171,0.351,24,26,89153,https://pleiades.stoa.org/places/89153,Cramond,,55.97766152084004,-3.3001359571886586,,,precise,5.0,1.222566329384922,1.2175663293849222,0.9409377294352527,0.9409377294352527,1.0,label-label,0.0,0.25,0.65,0.1,0.23523443235881317,0.65,0.0,0.8852344323588132,0.2657312275258011,0.734268772474199,0.0,1,high,,,
83,Dol-y-Gaer,,0.0,0.0,70,100,0.5,0,0,354110,https://pleiades.stoa.org/places/354110,Dugial,,26.12117,13.695472,-30.0,640.0,precise,10.0,3254.5324321151506,3254.5224321151504,2.132766571559712e-71,7.464683000458991e-72,0.15,label-label,0.5,0.25,0.65,0.1,1.8661707501147479e-72,0.0975,0.05,0.14750000000000002,1.2652005085523712e-71,0.6610169491525423,0.3389830508474576,1,low,,,
84,Doncaster,,53.533332,-1.116666,69,101,0.559,12,14,79629,https://pleiades.stoa.org/places/79629,Oldcoates,,53.391484,-1.115941,-30.0,640.0,precise,100.0,15.772872762467397,15.672872762467398,0.4567387849157878,0.15985857472052573,0.15,label-label,0.559,0.25,0.65,0.1,0.03996464368013143,0.0975,0.055900000000000005,0.19336464368013145,0.20668020233441398,0.5042286849569402,0.28909111270864574,1,low,,,
85,Donnstetten,,48.51667,9.566666,100,128,0.097,51,43,118632,https://pleiades.stoa.org/places/118632,Clarenna,Clarenna|Donnstetten (Kastel)|Kastell Donnstetten|Kastell Donstetten,48.5098565,9.5694729,-30.0,300.0,precise,20.0,0.7853335518928221,0.765333551892822,0.9624562411493489,0.7993199082745343,0.6305,label-alt,0.097,0.25,0.65,0.1,0.19982997706863356,0.409825,0.0097,0.6193549770686336,0.32264207839971787,0.6616964667655933,0.0156614548346886,1,medium,,,
86,Dormagen,,51.099998,6.833333,68,88,0.779,4,4,108941,https://pleiades.stoa.org/places/108941,Durnomagus,Durnomagus,51.093062,6.842095,-30.0,640.0,precise,10.0,0.9844814579078233,0.9744814579078233,0.9524438985315402,0.33335536448603903,0.15,label-label,0.779,0.25,0.65,0.1,0.08333884112150976,0.0975,0.07790000000000001,0.2587388411215098,0.32209636852463097,0.3768278453184063,0.3010757861569626,1,low,,,
87,Duntocher,,55.933334,-4.416666,143,180,0.754,11,0,89171,https://pleiades.stoa.org/places/89171,Duntocher,,55.92350244580256,-4.409929181382963,,,precise,20.0,1.1710046244809111,1.1510046244809111,0.9440744671792927,0.9440744671792927,1.0,label-label,0.0,0.25,0.65,0.1,0.23601861679482317,0.65,0.0,0.8860186167948232,0.26638110342265914,0.7336188965773409,0.0,1,high,,,
88,Ebchester,,54.883335,-1.833333,95,122,0.037,56,68,89314,https://pleiades.stoa.org/places/89314,Vindomora,Ebchester|Vindomora,54.89416350113713,-1.840140535406297,-30.0,640.0,precise,200.0,1.2803729912713082,1.0803729912713083,0.9474144374712645,0.9474144374712645,0.97,label-alt,0.037,0.25,0.65,0.1,0.23685360936781613,0.6305,0.0037,0.8710536093678161,0.27191622515601216,0.7238360454732488,0.004247729370739129,1,high,,,
89,Echzell,,50.393087,8.883176,83,113,0.224,30,34,118657,https://pleiades.stoa.org/places/118657,Echzell,Echzell,50.391956,8.8840215,-30.0,300.0,precise,10.0,0.13931421746358655,0.12931421746358654,0.993555146857805,0.993555146857805,1.0,label-label,0.224,0.25,0.65,0.1,0.24838878671445125,0.65,0.022400000000000003,0.9207887867144513,0.26975652863969973,0.7059165026534728,0.024326968706827375,1,high,,,
9,Aulnay-de-Saintonge,,46.016666,-0.349999,21,50,0.724,6,7,138200,https://pleiades.stoa.org/places/138200,Au(n)edonnacum,Auedonnacum|Aunedonnacum,46.020807,-0.346927,-30.0,640.0,precise,10.0,0.5179675512773956,0.5079675512773956,0.9749214478244099,0.34122250673854343,0.15,label-label,0.724,0.25,0.65,0.1,0.08530562668463586,0.0975,0.0724,0.25520562668463587,0.33426232717842935,0.3820448681583469,0.2836928046632238,1,low,,,
90,Eining,,48.849998,11.76667,84,113,0.17,37,36,118662,https://pleiades.stoa.org/places/118662,Eining,,48.854695594395444,11.773757130396259,-30.0,300.0,precise,20.0,0.7360255347727334,0.7160255347727333,0.9648320089968216,0.9648320089968216,1.0,label-label,0.17,0.25,0.65,0.1,0.2412080022492054,0.65,0.017,0.9082080022492055,0.2655867396585873,0.7156950812922311,0.01871817904918143,1,high,,,
91,Elginhaugh,,55.893131,-3.080559,64,91,0.738,5,6,217976835,https://pleiades.stoa.org/places/217976835,Elginhaugh Roman fort,,55.89435926624869,-3.0856418209448813,,,precise,20.0,0.34509253595305345,0.32509253595305343,0.9838767667674413,0.6723157906244183,0.4833333333333333,label-label,0.0,0.25,0.65,0.1,0.16807894765610457,0.31416666666666665,0.0,0.48224561432277124,0.34853390609293927,0.6514660939070607,0.0,1,medium,,,
92,Elslack,,53.933334,-2.116666,160,200,0.5,0,0,89260,https://pleiades.stoa.org/places/89260,Elslack Roman Fort,Burwen Castle|Elslack|Olenacum|Olikana,53.940900813053645,-2.1151925960689013,43.0,410.0,precise,20.0,0.846901914908704,0.826901914908704,0.959497954145676,0.959497954145676,0.97,label-alt,0.5,0.25,0.65,0.1,0.239874488536419,0.6305,0.05,0.920374488536419,0.26062705075394665,0.685047236590208,0.05432571265584521,1,high,,,
93,Eschenz,,47.650001,8.866666,155,195,0.576,10,19,187573,https://pleiades.stoa.org/places/187573,Tasg(a)etium,Stein am Rhein|Tasgaetium|Tasgetium,47.6559494,8.8588308,-30.0,640.0,precise,20.0,0.8842640523464116,0.8642640523464116,0.9577071826210617,0.33519751391737157,0.15,label-label,0.576,0.25,0.65,0.1,0.08379937847934289,0.0975,0.0576,0.2388993784793429,0.3507726935613976,0.408121614298928,0.24110569213967437,1,low,,,
94,Faimingen,,48.566669,10.399999,72,100,0.65,7,10,118904,https://pleiades.stoa.org/places/118904,Phoebiana,Phoebiana,48.561582,10.409149,-30.0,300.0,precise,10.0,0.8793852552551533,0.8693852552551533,0.9574619833748107,0.33511169418118375,0.15,label-label,0.65,0.25,0.65,0.1,0.08377792354529594,0.0975,0.065,0.24627792354529593,0.3401763436172846,0.39589419382962926,0.2639294625530862,1,low,,,
95,Falkirk,,56.0,-3.75,110,145,0.5,0,0,89182,https://pleiades.stoa.org/places/89182,Falkirk,,55.999104,-3.784948,-30.0,300.0,precise,10.0,2.1753570550099233,2.1653570550099235,0.897387196607124,0.897387196607124,1.0,label-label,0.5,0.25,0.65,0.1,0.224346799151781,0.65,0.05,0.9243467991517811,0.24270847192595993,0.7031992760687514,0.05409225200528857,1,high,,,
96,Feldberg,,50.227149,8.444662,80,105,0.5,0,0,108979,https://pleiades.stoa.org/places/108979,Feldberg,,50.227142905697136,8.444725208845181,-30.0,300.0,precise,20.0,0.004547237911968284,0.0,1.0,1.0,1.0,label-label,0.5,0.25,0.65,0.1,0.25,0.65,0.05,0.9500000000000001,0.2631578947368421,0.6842105263157895,0.05263157894736842,1,high,,,
97,Fishbourne,,50.839269,-0.810943,48,77,0.595,13,8,79466,https://pleiades.stoa.org/places/79466,Fishbourne,Fishbourne,50.83676530482308,-0.8098534183831175,-30.0,300.0,precise,20.0,0.2887210481194829,0.2687210481194829,0.9866538084376025,0.9866538084376025,1.0,label-label,0.595,0.25,0.65,0.1,0.24666345210940063,0.65,0.0595,0.9561634521094007,0.257972056519452,0.6798000891647021,0.06222785431584581,1,high,,,
